0	-0	-0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	0	-0	-0	-0	0	0	0	0	-0	-0	0	-0	-0	-0	0	0	0	0	-0	-0	-0	-0	0	0	0	-0	0	-0	0	-0	0	0	-0	0	-0	0	0	-0	-0	0	0	-0	0	-0	0	-0	-0	0	-0	-0	-0	-0	0	-0	0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	-0	-0	0	0	-0	0	-0	-0	0	-0	-0	-0	-0	0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	-0	0	-0	-0	-0	0	-0	-0	0	-0	0	-0	-0	0	-0	-0	0	-0	-0	-0	0	-0	0	-0	-0	-0	0	-0	0	-0	-0	-0	-0	-0	-0	0	-0	-0	-0	-0	0	-0	0	-0	-0	-0	0	0	-0	-0	0	-0	-0	-0	-0	0	-0	0	-0	0	-0	-0	-0	-0	-0	0	-0	0	-0	-0	-0	0	-0	0	-0	-0	-0	-0	-0
0	-8.8082e-05	0.00060365	0.00012614	-0.00018478	-0.00010555	-0.001378	0.00073817	-0.001456	-0.0023299	-0.0028462	-0.0020134	-0.00097441	-0.000697	0.00068168	-0.00070226	-0.00042078	-8.8082e-05	0.0004373	0.00015295	-0.0007834	-3.686e-05	0.00035712	0.0014014	-0.00073817	-0.001612	-0.0001776	0.00095789	-0.00012111	3.5903e-05	2.8722e-05	-1.125e-05	-1.843e-05	-4.4041e-05	-0.00061083	1.843e-05	0.0006015	0.00089518	-0.00034993	-0.0024828	0.0017794	-0.0026932	5.6248e-05	0.00016731	2.7526e-05	0.0022004	-0.00043108	0.0011005	-0.00083869	1.4361e-05	0.00055123	-0.0010225	-0.00055339	0.00012303	0.0007925	-0.00038608	0.00047847	-0.0030412	0.0014529	-0.0013521	-0.00056368	0.00030901	-0.00019076	-0.00012829	-0.00043012	-0.00019507	0.0019991	-0.0020515	0.0013318	-0.0011745	-0.00028842	-0.0028883	-0.00067665	-0.00082553	-0.0012772	0.00060461	0.00089327	-0.00019196	0.00013954	0.0005462	-0.00050504	-0.0016932	0.0010462	0.00016827	-0.00036741	0.001196	-4.1887e-05	-0.00069413	0.00033246	-3.2791e-05	-0.00011082	-0.00020632	-0.00053902	0.0002238	-0.00013021	-0.00014361	-0.00015295	-0.00024725	0.00057086	-0.00017856	-8.8082e-05	-2.8722e-05	-9.3348e-05	-7.9944e-05	-0.00010555	-0.00010053	-8.7125e-05	-9.4305e-05	-0.00010053	-9.239e-05	-0.00039828	0.00034706	-0.00017042	3.2791e-05	0.00025754	-5.0264e-05	-0.0009713	2.1542e-05	0.00028124	-0.00037148	-0.00094138	-0.00012925	0.00023505	9.1194e-05	-0.00047631	-0.00092702	0.0014447	-0.00021853	-0.00016204	0.00045693	-0.00025036	-0.00060365	-0.0011901	0.0017147	-0.00096723	0.00056464	-0.00014265	-0.00033677	-0.00066828	0.0010986	-0.00066732	0.0002001	-0.00021039	-0.00026784	-6.7737e-05	-0.00038177	-0.00020106	-0.00014984	0.0001417	-7.4918e-05	-4.4041e-05	-5.0264e-05	-7.0849e-05	4.4998e-05	-1.2207e-05	7.2763e-05	-5.936e-05	-0.00029058	-0.00019388	1.2207e-05	0.00014457	-0.0005565	-0.00028339	0.0002226	-2.1542e-05	-8.521e-05	-0.00035305	-0.001001	0.0023832	-0.0010421	0.00045262	-0.00055339	0.00038488	-0.00030901	-0.00062208	-0.0006283	-0.00052059	-0.00040044	0.0002731	-0.00017138	0.00011896	-0.00035927	0.00018167	-0.00026161	-1.0053e-05	-0.00015079	-3.5903e-05	-0.00016515	-8.3056e-05	-0.0001405	-6.7737e-05	-9.6459e-05
0	-0.00014984	-0.0016673	-0.00091385	-0.0016367	-0.00020297	-0.003259	0.0019526	-0.0032241	-0.0051092	-0.0053826	-0.0029713	-0.0014744	-0.0016199	0.0014433	-0.001427	-0.00090524	5.5051e-05	0.00027909	0.00036334	0.00076976	0.00055434	-0.00026281	-0.0020762	1.4361e-05	0.00067929	0.0023945	-0.00041456	0.00017425	5.1222e-05	4.3084e-05	-2.4414e-05	-5.1222e-05	-6.3189e-05	-0.00059934	0.00027286	-0.00095071	0.0010268	-0.0011168	-0.0028914	0.0021867	-0.0050269	0.00067929	0.0021068	-0.00053184	0.005857	-0.00093635	0.0019345	-0.0017411	-1.8191e-05	0.00094257	-0.0016511	-0.00098949	0.00031786	0.0017554	-0.00074104	0.0010412	-0.0060623	0.0028727	-0.0027722	-0.001271	0.00070226	-0.00043945	-0.00028914	-0.00087029	-2.2499e-05	0.0035692	-0.0037579	0.0023595	-0.0015706	-0.00072476	-0.0061093	-0.0016693	-0.0013409	-0.0027928	0.00010675	0.0032772	-0.00094832	4.8828e-05	0.00086646	-0.0011537	-0.001125	0.0021705	0.00052562	-0.00074104	0.0022959	-5.5051e-05	-0.0014577	0.00052562	-8.3774e-05	8.8082e-05	-0.00041456	-0.0011087	0.00034706	-0.00028722	-0.00011058	-0.00028914	-0.00048876	0.0011537	-0.00039206	-0.00020537	-5.936e-05	-0.00020537	-0.00019292	-0.00020297	-0.00019675	-0.00018239	-0.00018861	-0.00018861	-0.00012925	0.00047201	-0.00095885	-0.001472	0.00047631	2.6329e-05	-0.00064865	-0.0010019	0	0.00036334	-0.00047631	-0.0012236	-0.0010962	0.0010613	0.00028339	-0.00088274	-0.0017578	0.0033347	-0.00088465	-0.00019675	0.00075971	-0.00046578	-0.0012403	-0.0025094	0.0029962	-0.0021087	0.0011704	-0.00030781	-0.00063237	-0.0012609	0.0023902	-0.0015319	0.00045956	-0.00038392	-0.00058689	-0.0001168	-0.00070418	-0.00037961	-0.00015366	0.00033462	-3.8775e-05	-0.00015366	-8.9997e-05	-0.00012111	0.00010675	1.6276e-05	0.00036717	-0.00019053	-0.00057493	-0.00056057	0.00018047	0.00034275	-0.00061801	-4.4998e-05	0.00045573	8.9997e-05	-0.00055434	-0.0007779	-0.002236	0.0046411	-0.0018727	0.00088274	-0.0010307	0.00072285	-0.00071662	-0.0012073	-0.0012504	-0.0010225	-0.00082338	0.00055003	-0.00032839	0.0002135	-0.0006879	0.00051509	-0.00053998	-8.1859e-05	-0.0003552	-0.00015606	-0.00028339	-0.00019675	-0.00029536	-0.0001393	-0.00022356
0	-0.00027071	-0.0010685	0.00095143	-0.0020206	0.0015984	-0.0051751	0.0030956	-0.0042689	-0.0071339	-0.0066011	-0.0026798	-0.0016013	-0.0031236	0.0023595	-0.0023251	-0.0015122	-3.6621e-05	-0.00015366	0.00027071	0.00064984	0.0007791	0.00098877	-0.0045985	-0.0004373	0.003074	-0.0025872	-0.0031293	0.00068359	0.00011704	0.00011704	-2.4414e-05	-6.1035e-05	-0.00013859	0.00032313	-0.00081284	-0.0024945	0.00094569	-0.0019524	-0.00078843	0.0016077	-0.0079626	0.0016049	0.0031724	-0.002045	0.010279	-0.0014009	0.0025348	-0.0026985	-3.3749e-05	0.0011424	-0.0020881	-0.0014009	0.00052921	0.002794	-0.0011546	0.001765	-0.0092967	0.0042107	-0.0043586	-0.0021865	0.0011302	-0.00062471	-0.00045884	-0.0015058	0.00049833	0.0046638	-0.0050458	0.0034223	-0.0011116	-0.0012968	-0.0094382	-0.0028213	-0.0015833	-0.00475	-0.0013981	0.0069551	-0.0023466	-0.00014433	0.0011116	-0.0018354	0.0030216	0.0032744	0.00099451	-0.0011367	0.0032959	0	-0.0022791	0.00064984	-0.00016587	0.00050192	-0.00064984	-0.0016724	0.0004215	-0.00048972	9.4784e-05	-0.00044663	-0.00075755	0.001709	-0.00061897	-0.00023983	-9.8374e-05	-0.00029512	-0.00029225	-0.00030159	-0.00032026	-0.00028579	-0.00026137	-0.00028004	-0.00042509	0.0004215	0.0018512	-0.0016322	-0.0015151	-0.00088034	-0.0016695	0.00033533	-0.0015618	0.00054788	-0.0011274	-0.00074535	-0.002119	0.0020479	0.00062471	-0.0011424	-0.002412	0.0052368	-0.0014225	-0.00023983	0.0010441	-0.00060963	-0.0019467	-0.0039307	0.0038352	-0.0031602	0.0018784	-0.00041863	-0.00095789	-0.0021003	0.0036872	-0.0024335	0.00066492	-0.00046459	-0.00089614	-0.00012566	-0.00099451	-0.0006161	-0.00022475	0.00053567	-0.00011704	-0.00019675	-0.00020321	-0.00023983	-3.3749e-05	-5.5291e-05	-0.000135	-0.00056009	-0.00059096	-0.00083439	0.00032026	0.00017808	-0.0012379	0.00031092	0.00081572	0.00031666	-0.00086239	-0.0010685	-0.0036621	0.0063362	-0.0026425	0.0014749	-0.0013334	0.0010929	-0.0012135	-0.0018942	-0.0017772	-0.0015402	-0.0012013	0.00078484	-0.00036334	0.00022763	-0.0010778	0.00063118	-0.00081931	0.00016013	-0.00054501	-0.00028292	-0.00047392	-0.0002305	-0.0004373	-0.00027358	-0.00033533
0	-0.00031978	-0.0014945	-0.0038277	6.1275e-05	0.0039589	-0.0085018	0.0031911	-0.0051624	-0.008949	-0.0058728	-0.0015558	-0.00117	-0.004879	0.0031585	-0.0030838	-0.00209	0	0.001462	0.00017616	-0.0049163	-0.00085784	-0.00064051	0.0048053	-0.000517	-0.0034582	-0.002608	0.00091912	-0.0018478	0.00012255	0.00018861	-5.2658e-05	-0.00013117	-0.00022978	-0.00032839	-0.0028703	-0.0012399	0.0022547	-0.0023859	0.0014122	0.00082529	-0.011894	0.0019263	0.0016793	-0.0034457	0.013981	-0.0018564	0.0028292	-0.0038316	-0.00023361	0.001281	-0.0023323	-0.0018679	0.00077168	0.0038976	-0.0015682	0.0025218	-0.012715	0.0053309	-0.0058364	-0.0031288	0.0016429	-0.00057828	-0.00067306	-0.0023246	0.0012437	0.0053184	-0.0059226	0.0046655	0.00028722	-0.0019139	-0.012859	-0.0039177	-0.0016343	-0.0071136	-0.0043984	0.011187	-0.004587	-0.00085401	0.0013471	-0.0024759	0.0075368	0.0040374	0.0015194	-0.0015807	0.0043984	6.8934e-05	-0.003125	0.00064817	-0.00029967	0.00098901	-0.00076306	-0.0022672	0.00031978	-0.00078029	0.00041073	-0.00057445	-0.0011049	0.0022384	-0.00081284	-0.00022499	-0.00013883	-0.00038584	-0.00038584	-0.00042222	-0.00039828	-0.00038967	-0.0003485	-0.00035712	-0.00087412	-0.00079178	-0.0028339	-0.00029967	-0.0017904	0.00072668	0.0026568	-0.00046818	-0.001215	0.00088657	-0.0020412	0.00089518	-0.0025707	0.0029977	0.00066923	-0.001507	-0.0033433	0.0061686	-0.002024	7.7551e-05	0.0010465	-0.0010062	-0.0027143	-0.0048828	0.00499	-0.0042672	0.0026405	-0.00072285	-0.0013634	-0.0032447	0.0048953	-0.0034419	0.00081667	-0.00054573	-0.0012111	-0.00031595	-0.0013959	-0.0009689	-0.00042701	0.00048445	-0.00047201	-0.00022116	-0.00017233	-0.00053328	-2.3935e-05	-7.7551e-05	-0.0002585	-0.00085401	-0.00078029	-0.0010512	0.00017616	-0.00022499	-0.0017492	0.0010924	0.0011336	0.00080423	-0.0012485	-0.0014122	-0.0050762	0.0071212	-0.0034534	0.0019751	-0.0014744	0.0014696	-0.0017865	-0.002562	-0.0021638	-0.0020699	-0.001663	0.00097752	-0.00035233	0.00018861	-0.001618	0.00043467	-0.00097752	0.00047966	-0.0008004	-0.00027478	-0.00058689	-0.00042222	-0.00064051	-0.00018478	-0.00037722
0	-0.00042605	0.0011393	-0.0063704	-0.0012219	0.0022272	-0.013713	0.0024282	-0.0074331	-0.011901	-0.0031571	-0.00042605	0.00066181	-0.0064063	0.0040295	-0.0039888	-0.0018215	0.00023098	0.0020225	0.00081021	0.0029309	-0.0034958	-0.0030901	-0.00016874	0.002299	-0.0099858	0.003619	0.0007025	-6.1035e-05	0.00018909	0.00016396	-2.9919e-05	-0.00012805	-0.00017952	-0.0013392	-0.00045118	0.0043945	0.0055602	-0.0029105	0.0057289	0.0008521	-0.014838	0.0017293	-0.0027155	-0.0040499	0.015268	-0.0021255	0.0029261	-0.0051545	-0.00043562	0.0013811	-0.0027047	-0.002366	0.0010208	0.0050563	-0.0019555	0.0033366	-0.016064	0.0062328	-0.0074391	-0.0040343	0.0021709	-0.0006666	-0.00096459	-0.0029417	0.0022224	0.0054932	-0.0065966	0.0060377	0.0028543	-0.0026125	-0.015402	-0.0044663	-0.0016061	-0.0095179	-0.0088094	0.015011	-0.0070537	-0.0023564	0.0016479	-0.0029931	0.013636	0.0043227	0.0019759	-0.0020118	0.0055602	9.6938e-05	-0.0040295	0.00046674	-0.00046674	0.0014984	-0.00086766	-0.0029572	0.00014361	-0.0010364	0.0009239	-0.0006307	-0.0013655	0.002725	-0.0010675	-0.00012805	-0.00013284	-0.00050264	-0.00054333	-0.00054932	-0.0004823	-0.00046674	-0.00046195	-0.00045597	-3.5903e-05	-0.00085689	0.00064147	-0.00035903	0.0034706	-0.0019962	-0.00052777	-0.00135	0.0021506	0.0004823	-0.0028232	0.0020273	-0.0021865	0.0043323	0.00029201	-0.0019088	-0.0045118	0.0064781	-0.0034084	0.00094425	0.00073362	-0.0015702	-0.0035879	-0.0040606	0.0063608	-0.0056164	0.0032492	-0.0011238	-0.0016013	-0.0039936	0.0065511	-0.0045381	0.00094425	-0.00062591	-0.0015606	-0.00042605	-0.001417	-0.0012626	-0.00089279	0.00041049	-0.0004823	-0.00019986	-8.6167e-05	-0.00073362	0.00013284	0.00010173	0.00032313	-0.0012111	-0.00062112	-0.0016372	0.00017952	-0.00027645	-0.0023505	0.0021817	0.0015654	0.0012315	-0.0019447	-0.001776	-0.006812	0.0065966	-0.0044197	0.0025515	-0.0012985	0.0017712	-0.0024223	-0.0031822	-0.0024689	-0.0026951	-0.0021709	0.00090356	-0.00042007	4.5477e-05	-0.0020788	4.7871e-06	-0.0012219	0.00045118	-0.0010675	-0.00046195	-0.00054932	-0.0004823	-0.00072883	-0.00023098	-0.0005541
0	-0.00049833	-0.0065056	-0.0032456	-0.0029067	-0.00019675	-0.01826	0.0023337	-0.010972	-0.015279	-0.00057158	0.00066492	0.004485	-0.0076947	0.0047004	-0.0048483	-0.0018655	-0.00012925	0.00070801	-0.00057158	0.0047737	0.0058709	0.0031236	-0.004564	-0.004946	0.00089901	0.0025132	-0.0039551	0.0039852	0.00025132	9.7656e-05	-7.8987e-05	-0.00019675	-0.00018957	-0.0018842	0.00033174	0.0057416	0.010429	-0.0043371	0.010023	0.0022605	-0.010571	0.00056583	-0.0082922	-0.0040412	0.01444	-0.002328	0.0030618	-0.0067024	-0.00092917	0.001416	-0.0030187	-0.0027416	0.0013916	0.0060619	-0.002427	0.0040657	-0.018963	0.0068316	-0.0093018	-0.0050695	0.0027775	-0.00099667	-0.0011877	-0.0036707	0.0034797	0.0049833	-0.0072136	0.0071576	0.0064984	-0.0035788	-0.01603	-0.0047622	-0.0014347	-0.012099	-0.01388	0.017921	-0.008532	-0.0043371	0.0018483	-0.0037698	0.019584	0.0048053	0.0023955	-0.002519	0.0068374	0.00018957	-0.0049029	0.00020824	-0.00078125	0.0020077	-0.0010713	-0.0036966	-0.00023409	-0.0013973	0.0014964	-0.00060892	-0.0017119	0.0031293	-0.0012494	-3.5903e-05	-0.00015366	-0.00062184	-0.0006161	-0.00059025	-0.00057876	-0.00054716	-0.00057876	-0.00062759	-0.00054142	-0.0037511	0.0024572	-0.001798	-0.0012379	-0.0033691	-0.0070111	-0.00056009	0.00051126	-0.00041217	-0.0038186	0.0021427	-0.00033174	0.0049776	-0.0003935	-0.0026295	-0.0053467	0.0079532	-0.0052304	0.0019517	0.00089327	-0.0020321	-0.0042509	-0.0035228	0.0071217	-0.0070901	0.0037081	-0.0014534	-0.0018411	-0.0048972	0.0085564	-0.0056052	0.0010225	-0.000652	-0.0018167	-0.00063333	-0.0015769	-0.0016688	-0.0015338	0.00035041	-9.1912e-05	-0.00023409	-0.00041791	-0.00094784	8.6167e-05	0.00028866	0.0002585	-0.0011202	-0.00033749	-0.0021068	0.00036908	0.00067641	-0.0032026	0.0023093	0.0022849	0.0019646	-0.002753	-0.0024888	-0.0083726	0.0056425	-0.0054458	0.003036	-0.00097225	0.0021858	-0.0032212	-0.0038933	-0.0026051	-0.0033203	-0.0027157	0.00073817	-0.00047392	-0.00016515	-0.0026238	-0.00035041	-0.0013184	0.00050408	-0.0012437	-0.00086742	-0.00076258	-0.00064625	-0.00081284	-0.00023409	-0.00068359
0	-0.00060987	-0.00036525	0.0018179	-0.0054687	0.0014577	-0.015863	0.0029321	-0.015525	-0.018486	-0.00022116	0.0024797	0.0095804	-0.008746	0.0053464	-0.0062311	-0.0025149	-0.00030159	0.0010204	0.0047064	-0.0018899	0.0019687	-0.0018531	0.00012063	-0.0022133	0.011105	-0.0049292	0.0052023	-0.0010991	0.00015749	0.00022116	-7.037e-05	-0.0001709	-0.00035855	0.00035855	-0.0019402	-5.0264e-05	0.015625	-0.0068493	0.010349	0.0046494	-0.0039591	-0.0016453	-0.0061657	-0.0030175	0.011514	-0.0025936	0.0029606	-0.0081864	-0.0012214	0.0014074	-0.0030678	-0.0034783	0.0015012	0.0071794	-0.0029388	0.0048287	-0.022339	0.0071291	-0.011083	-0.0060434	0.0031767	-0.0015515	-0.0015012	-0.0044769	0.0050449	0.0039675	-0.0074609	0.007791	0.011341	-0.0043696	-0.015977	-0.0055056	-0.0013287	-0.014784	-0.017889	0.01942	-0.0074458	-0.0061875	0.0019184	-0.0046059	0.02195	0.0061306	0.0033057	-0.003046	0.0078261	0.00026473	-0.0058424	8.5449e-05	-0.001084	0.0024495	-0.0009835	-0.0043261	-0.00058809	-0.0017676	0.0022133	-0.00059647	-0.0021413	0.003542	-0.001394	-0.0001709	-0.00014242	-0.00073218	-0.00065344	-0.00063836	-0.000697	-0.00063836	-0.00061657	-0.00063165	-0.0011779	0.0030544	-0.0017961	-0.00081093	-0.0029957	-0.00073888	-0.0019335	0.0040094	0.00045908	-6.3668e-05	-0.0034347	0.00028651	0.0013002	0.0045858	-0.0009835	-0.0035218	-0.0061741	0.010415	-0.0063316	0.002731	0.0010271	-0.0024077	-0.0046561	-0.0034498	0.0076402	-0.0078345	0.0042825	-0.0018028	-0.0024077	-0.006712	0.010572	-0.006397	0.00088968	-0.00063836	-0.0020625	-0.00083271	-0.0018816	-0.0022418	-0.0019838	0.00015749	-0.00080423	-0.0004239	-0.00041552	-0.0012063	7.037e-05	0.00034347	-0.00075396	-0.00086119	0.00013571	-0.0020692	0.00037363	0.00038033	-0.0026154	0.0022267	0.0032119	0.0024428	-0.0037866	-0.0040965	-0.010127	0.0047567	-0.0062462	0.0033124	-0.00051605	0.0023138	-0.0041183	-0.0044769	-0.0029103	-0.0039089	-0.0033711	0.00076904	-0.00053113	-0.00022954	-0.003046	0.00060987	-0.0015666	0.00026473	-0.001394	-0.00092654	-0.00080423	-0.00078245	-0.0010204	-0.00019268	-0.00060987
0	-0.00080423	-0.00092678	-0.0054783	-0.0037033	0.0024874	-0.01219	0.003261	-0.018013	-0.022392	-0.0012236	0.005486	0.014357	-0.0088714	0.0045343	-0.0071538	-0.0027669	-0.00082912	0.0024395	0.0021752	-0.0019876	-0.0065545	-0.0053558	0.00041743	-0.0015108	-0.0046492	-0.0070638	0.0013289	-0.0064319	-7.2763e-05	0.00039254	-2.2978e-05	-0.00035999	-0.00032744	0.0013461	-0.001798	-0.0068838	0.01987	-0.0097254	0.0076134	0.0064319	0.0048292	-0.0030063	0.0052888	-0.0021101	0.009151	-0.0029316	0.0030216	-0.0099801	-0.0016755	0.0014112	-0.0025697	-0.004115	0.0018957	0.0083372	-0.0034333	0.0058651	-0.02562	0.0072189	-0.012814	-0.0070389	0.0035807	-0.0021599	-0.0018727	-0.005216	0.0070389	0.0024548	-0.0071787	0.007868	0.016682	-0.0047966	-0.014819	-0.0065717	-0.0016008	-0.017553	-0.01987	0.019993	-0.0039331	-0.0073012	0.0019455	-0.0052064	0.021865	0.0083372	0.0040728	-0.0037607	0.0087469	0.00043467	-0.0068915	-0.00026233	-0.0015261	0.0028339	-0.0009689	-0.005216	-0.00093635	-0.0021274	0.0026597	-0.00071423	-0.0026769	0.0037531	-0.0016008	-0.00019531	-9.7656e-05	-0.00082146	-0.00077168	-0.00078699	-0.00080423	-0.00074678	-0.00063189	-0.00073912	-0.0015108	4.7871e-05	0.0038182	0.0032035	0.00081189	-0.0051815	0.0076957	0.0006721	0.001955	-3.2552e-05	-0.0026367	-0.0020125	0.00079657	0.0035233	-0.0022097	-0.0046818	-0.007688	0.013241	-0.0073759	0.0037856	0.00079657	-0.0028244	-0.0052064	-0.0013289	0.0096105	-0.0080902	0.0052237	-0.0023246	-0.0029642	-0.0082146	0.012412	-0.0070064	0.00063955	-0.00063189	-0.0020852	-0.0011814	-0.0027018	-0.0023974	-0.0022327	-0.00019531	-0.00079657	-0.00055722	-0.00070466	-0.0017406	-0.00039254	8.9997e-05	-0.0017655	-0.0010742	-0.00018765	-0.0017578	0.00013021	-0.00035233	-0.0036554	0.0029967	0.0043601	0.0027842	-0.0033184	-0.0051585	-0.011656	0.0053788	-0.0072285	0.0033261	-9.7656e-05	0.0021178	-0.0049441	-0.0047469	-0.0033835	-0.0043447	-0.0040652	0.00073912	-0.000607	-0.00017233	-0.002989	0.0025869	-0.0018306	-1.5319e-05	-0.001551	-0.0009938	-0.0010015	-0.00075444	-0.0010742	-0.00043467	-0.00053232
0	-0.00089614	0.0083345	-0.013011	0.0013938	-0.0048965	-0.0093319	0.000489	-0.017272	-0.027427	-0.0013399	0.0092414	0.018593	-0.007559	0.002641	-0.0087331	-0.0022447	-0.00050623	0.0040369	0.0039443	0.002697	0.0017277	0.0064862	0.012613	0.0036039	-0.017289	0.0044161	-0.0095926	0.0023179	0.0002305	0.00016587	-0.00011848	-0.00026712	-0.00021111	-0.0023933	-0.0016803	-0.0034273	0.024859	-0.013048	0.0053962	0.0059692	0.013436	-0.002781	0.020812	-0.0022899	0.010385	-0.0032787	0.0029835	-0.011893	-0.0018935	0.00109	-0.001635	-0.0046573	0.0019862	0.0094806	-0.0039809	0.0068201	-0.027048	0.0071713	-0.014989	-0.0079834	0.0041856	-0.0025225	-0.0021886	-0.006301	0.0094245	0.00068288	-0.0062191	0.0076603	0.021781	-0.0059326	-0.012298	-0.0082893	-0.0020422	-0.020764	-0.019489	0.019812	3.6621e-05	-0.0068288	0.0015704	-0.0057387	0.023786	0.011486	0.0054328	-0.0046293	0.0096464	0.00054501	-0.008076	-0.00081213	-0.0018203	0.0036578	-0.00091337	-0.0061631	-0.0014498	-0.0024105	0.0035005	-0.00077551	-0.0031688	0.0040283	-0.0017729	-4.5238e-05	-0.00012925	-0.00090476	-0.00086814	-0.00093276	-0.00085736	-0.00087675	-0.00081213	-0.00085736	-0.00032313	-0.00091337	-0.013759	0.0029017	0.0050257	0.0026604	0.0011266	-0.0085758	0.0050903	-0.00091337	-0.0024665	-0.0043148	-0.0021994	0.0033627	-0.0034639	-0.0060791	-0.0094245	0.017289	-0.0093427	0.0052476	0.00069149	-0.0032054	-0.0057926	-0.00024773	0.011523	-0.0088235	0.0058292	-0.002753	-0.0033067	-0.0091014	0.014037	-0.0077335	0.00054501	-0.00068288	-0.002068	-0.0012925	-0.0032614	-0.0023933	-0.0024665	-0.00040499	-0.00066349	-0.00029512	-0.0010146	-0.0020314	-0.00081213	0.00011848	-0.001006	-0.00084013	-3.6621e-05	-0.0021714	0.00057086	-0.00016587	-0.0065595	0.0041576	0.0057	0.0030396	-0.0037224	-0.0066715	-0.013927	0.0073005	-0.0077055	0.0031882	0.00080351	0.0018849	-0.0056547	-0.0049525	-0.0038797	-0.0044247	-0.0045733	0.00069149	-0.000517	-0.00037698	-0.0029749	0.0043514	-0.0019582	-0.00037698	-0.0017277	-0.0013119	-0.0010426	-0.00081213	-0.001006	-0.00039637	-0.00066349
